,Entity Name,Plant Name,Nameplate Capacity (MW),Technology,Energy Source Code,Prime Mover Code,Operating Month,Operating Year,Plant State,Age,emmR,emmF
16729,PUD 1 of Snohomish County,Youngs Creek Hydroelectric Project,7.5,Conventional Hydroelectric,WAT,HY,11.0,2011.0,WA,8.0,0.0,0.0
16737,Adams Electric Cooperative,Brown County Wind Turbine,1.5,Onshore Wind Turbine,WND,WT,9.0,2011.0,IL,8.0,0.0,0.0
16775,"ALLETE, Inc.",Bison 2 Wind Energy Center,105.0,Onshore Wind Turbine,WND,WT,12.0,2012.0,ND,7.0,0.0,0.0
16776,"ALLETE, Inc.",Bison 3 Wind Energy Center,105.0,Onshore Wind Turbine,WND,WT,12.0,2012.0,ND,7.0,0.0,0.0
16819,"Wabash Valley Power Assn, Inc",Wabash Valley Power IGCC,192.0,Natural Gas Fired Combustion Turbine,NG,GT,11.0,1995.0,IN,24.0,0.059,11.328
16821,Interstate Power and Light Co,Franklin County Wind Farm,99.0,Onshore Wind Turbine,WND,WT,12.0,2012.0,IA,7.0,0.0,0.0
16835,DTE Electric Company,Sigel Wind Park,64.0,Onshore Wind Turbine,WND,WT,12.0,2012.0,MI,7.0,0.0,0.0
16836,DTE Electric Company,Minden Wind Park,32.0,Onshore Wind Turbine,WND,WT,12.0,2012.0,MI,7.0,0.0,0.0
16837,DTE Electric Company,McKinley Wind Park,14.4,Onshore Wind Turbine,WND,WT,12.0,2012.0,MI,7.0,0.0,0.0
16846,Town of Ipswich - (MA),Ipswich Wind Turbine,1.6,Onshore Wind Turbine,WND,WT,5.0,2011.0,MA,8.0,0.0,0.0
16850,City of Industry,Industry MetroLink PV 1,1.5,Solar Photovoltaic,SUN,PV,4.0,2012.0,CA,7.0,0.0,0.0
16859,"Golden Spread Electric Cooperative, Inc",Antelope Station,9.3,Natural Gas Internal Combustion Engine,NG,IC,6.0,2011.0,TX,8.0,0.059,0.5487
16860,"Golden Spread Electric Cooperative, Inc",Antelope Station,9.3,Natural Gas Internal Combustion Engine,NG,IC,6.0,2011.0,TX,8.0,0.059,0.5487
16861,"Golden Spread Electric Cooperative, Inc",Antelope Station,9.3,Natural Gas Internal Combustion Engine,NG,IC,6.0,2011.0,TX,8.0,0.059,0.5487
16862,"Golden Spread Electric Cooperative, Inc",Antelope Station,9.3,Natural Gas Internal Combustion Engine,NG,IC,6.0,2011.0,TX,8.0,0.059,0.5487
16863,"Golden Spread Electric Cooperative, Inc",Antelope Station,9.3,Natural Gas Internal Combustion Engine,NG,IC,6.0,2011.0,TX,8.0,0.059,0.5487
16864,"Golden Spread Electric Cooperative, Inc",Antelope Station,9.3,Natural Gas Internal Combustion Engine,NG,IC,6.0,2011.0,TX,8.0,0.059,0.5487
16865,"Golden Spread Electric Cooperative, Inc",Antelope Station,9.3,Natural Gas Internal Combustion Engine,NG,IC,6.0,2011.0,TX,8.0,0.059,0.5487
16866,"Golden Spread Electric Cooperative, Inc",Antelope Station,9.3,Natural Gas Internal Combustion Engine,NG,IC,6.0,2011.0,TX,8.0,0.059,0.5487
16867,"Golden Spread Electric Cooperative, Inc",Antelope Station,9.3,Natural Gas Internal Combustion Engine,NG,IC,6.0,2011.0,TX,8.0,0.059,0.5487
16868,"Golden Spread Electric Cooperative, Inc",Antelope Station,9.3,Natural Gas Internal Combustion Engine,NG,IC,6.0,2011.0,TX,8.0,0.059,0.5487
16869,"Golden Spread Electric Cooperative, Inc",Antelope Station,9.3,Natural Gas Internal Combustion Engine,NG,IC,6.0,2011.0,TX,8.0,0.059,0.5487
16870,"Golden Spread Electric Cooperative, Inc",Antelope Station,9.3,Natural Gas Internal Combustion Engine,NG,IC,6.0,2011.0,TX,8.0,0.059,0.5487
16871,"Golden Spread Electric Cooperative, Inc",Antelope Station,9.3,Natural Gas Internal Combustion Engine,NG,IC,6.0,2011.0,TX,8.0,0.059,0.5487
16872,"Golden Spread Electric Cooperative, Inc",Antelope Station,9.3,Natural Gas Internal Combustion Engine,NG,IC,6.0,2011.0,TX,8.0,0.059,0.5487
16873,"Golden Spread Electric Cooperative, Inc",Antelope Station,9.3,Natural Gas Internal Combustion Engine,NG,IC,6.0,2011.0,TX,8.0,0.059,0.5487
16874,"Golden Spread Electric Cooperative, Inc",Antelope Station,9.3,Natural Gas Internal Combustion Engine,NG,IC,6.0,2011.0,TX,8.0,0.059,0.5487
16875,"Golden Spread Electric Cooperative, Inc",Antelope Station,9.3,Natural Gas Internal Combustion Engine,NG,IC,6.0,2011.0,TX,8.0,0.059,0.5487
16876,"Golden Spread Electric Cooperative, Inc",Antelope Station,9.3,Natural Gas Internal Combustion Engine,NG,IC,6.0,2011.0,TX,8.0,0.059,0.5487
16877,"Golden Spread Electric Cooperative, Inc",Golden Spread Panhandle Wnd Rch,78.2,Onshore Wind Turbine,WND,WT,9.0,2011.0,TX,8.0,0.0,0.0
16890,"Western Farmers Elec Coop, Inc",LCEC Generation LLVC,9.3,Natural Gas Internal Combustion Engine,NG,IC,2.0,2012.0,NM,7.0,0.059,0.5487
16891,"Western Farmers Elec Coop, Inc",LCEC Generation LLVC,9.3,Natural Gas Internal Combustion Engine,NG,IC,2.0,2012.0,NM,7.0,0.059,0.5487
16892,"Western Farmers Elec Coop, Inc",LCEC Generation LLVC,9.3,Natural Gas Internal Combustion Engine,NG,IC,2.0,2012.0,NM,7.0,0.059,0.5487
16893,"Western Farmers Elec Coop, Inc",LCEC Generation LLVC,9.3,Natural Gas Internal Combustion Engine,NG,IC,2.0,2012.0,NM,7.0,0.059,0.5487
16894,"Western Farmers Elec Coop, Inc",LCEC Generation LLVC,9.3,Natural Gas Internal Combustion Engine,NG,IC,2.0,2012.0,NM,7.0,0.059,0.5487
16895,MidAmerican Energy Co,Eclipse Wind Farm,200.1,Onshore Wind Turbine,WND,WT,9.0,2012.0,IA,7.0,0.0,0.0
16896,MidAmerican Energy Co,Vienna Wind Farm,44.6,Onshore Wind Turbine,WND,WT,12.0,2013.0,IA,6.0,0.0,0.0
16897,MidAmerican Energy Co,Vienna Wind Farm,105.6,Onshore Wind Turbine,WND,WT,11.0,2012.0,IA,7.0,0.0,0.0
16898,MidAmerican Energy Co,Morning Light Wind Farm,101.2,Onshore Wind Turbine,WND,WT,10.0,2012.0,IA,7.0,0.0,0.0
16902,Basin Electric Power Coop,Pioneer Generating Station,60.5,Natural Gas Fired Combustion Turbine,NG,GT,9.0,2013.0,ND,6.0,0.059,3.5694999999999997
16903,Basin Electric Power Coop,Pioneer Generating Station,60.5,Natural Gas Fired Combustion Turbine,NG,GT,1.0,2014.0,ND,5.0,0.059,3.5694999999999997
16904,Basin Electric Power Coop,Pioneer Generating Station,60.5,Natural Gas Fired Combustion Turbine,NG,GT,2.0,2014.0,ND,5.0,0.059,3.5694999999999997
16905,Basin Electric Power Coop,Pioneer Generating Station,9.3,Natural Gas Internal Combustion Engine,NG,IC,1.0,2017.0,ND,2.0,0.059,0.5487
16906,Basin Electric Power Coop,Pioneer Generating Station,9.3,Natural Gas Internal Combustion Engine,NG,IC,1.0,2017.0,ND,2.0,0.059,0.5487
16907,Basin Electric Power Coop,Pioneer Generating Station,9.3,Natural Gas Internal Combustion Engine,NG,IC,1.0,2017.0,ND,2.0,0.059,0.5487
16908,Basin Electric Power Coop,Pioneer Generating Station,9.3,Natural Gas Internal Combustion Engine,NG,IC,1.0,2017.0,ND,2.0,0.059,0.5487
16909,Basin Electric Power Coop,Pioneer Generating Station,9.3,Natural Gas Internal Combustion Engine,NG,IC,1.0,2017.0,ND,2.0,0.059,0.5487
16910,Basin Electric Power Coop,Pioneer Generating Station,9.3,Natural Gas Internal Combustion Engine,NG,IC,1.0,2017.0,ND,2.0,0.059,0.5487
16911,Basin Electric Power Coop,Pioneer Generating Station,9.3,Natural Gas Internal Combustion Engine,NG,IC,1.0,2017.0,ND,2.0,0.059,0.5487
16912,Basin Electric Power Coop,Pioneer Generating Station,9.3,Natural Gas Internal Combustion Engine,NG,IC,1.0,2017.0,ND,2.0,0.059,0.5487
16913,Basin Electric Power Coop,Pioneer Generating Station,9.3,Natural Gas Internal Combustion Engine,NG,IC,1.0,2017.0,ND,2.0,0.059,0.5487
16914,Basin Electric Power Coop,Pioneer Generating Station,9.3,Natural Gas Internal Combustion Engine,NG,IC,1.0,2017.0,ND,2.0,0.059,0.5487
16915,Basin Electric Power Coop,Pioneer Generating Station,9.3,Natural Gas Internal Combustion Engine,NG,IC,1.0,2017.0,ND,2.0,0.059,0.5487
16916,Basin Electric Power Coop,Pioneer Generating Station,9.3,Natural Gas Internal Combustion Engine,NG,IC,1.0,2017.0,ND,2.0,0.059,0.5487
16917,Portland General Electric Co,Baldock Solar Highway,1.7,Solar Photovoltaic,SUN,PV,1.0,2012.0,OR,7.0,0.0,0.0
16922,Lockhart Power Co,Wellford Renewable Energy Plant,1.6,Landfill Gas,LFG,IC,5.0,2011.0,SC,8.0,0.059,0.0944
16923,Lockhart Power Co,City West Diesel Plant,1.8,Petroleum Liquids,DFO,IC,6.0,2011.0,SC,8.0,0.08,0.14400000000000002
16924,Lockhart Power Co,City West Diesel Plant,1.8,Petroleum Liquids,DFO,IC,6.0,2011.0,SC,8.0,0.08,0.14400000000000002
16925,Lockhart Power Co,City West Diesel Plant,1.8,Petroleum Liquids,DFO,IC,6.0,2011.0,SC,8.0,0.08,0.14400000000000002
16926,Lockhart Power Co,City West Diesel Plant,1.8,Petroleum Liquids,DFO,IC,6.0,2011.0,SC,8.0,0.08,0.14400000000000002
16930,Utah Associated Mun Power Sys,"Horse Butte Wind I, LLC",57.6,Onshore Wind Turbine,WND,WT,8.0,2012.0,ID,7.0,0.0,0.0
16931,Pacific Gas & Electric Co.,Guernsey Solar Station,20.0,Solar Photovoltaic,SUN,PV,8.0,2013.0,CA,6.0,0.0,0.0
16932,Pacific Gas & Electric Co.,Gates Solar Station,20.0,Solar Photovoltaic,SUN,PV,6.0,2013.0,CA,6.0,0.0,0.0
16933,City of Martinsville - (VA),Martinsville LFG Generator,1.1,Landfill Gas,LFG,IC,3.0,2012.0,VA,7.0,0.059,0.0649
16942,Hurricane City Power,Hurricane City Power,1.7,Petroleum Liquids,DFO,IC,11.0,2001.0,UT,18.0,0.08,0.136
16943,Hurricane City Power,Hurricane City Power,1.7,Petroleum Liquids,DFO,IC,12.0,1999.0,UT,20.0,0.08,0.136
16944,Hurricane City Power,Hurricane City Power,1.7,Petroleum Liquids,DFO,IC,12.0,1999.0,UT,20.0,0.08,0.136
16945,Hurricane City Power,Hurricane City Power,2.0,Natural Gas Internal Combustion Engine,NG,IC,7.0,2004.0,UT,15.0,0.059,0.118
16946,Hurricane City Power,Hurricane City Power,2.0,Natural Gas Internal Combustion Engine,NG,IC,7.0,2004.0,UT,15.0,0.059,0.118
16947,Hurricane City Power,Hurricane City Power,2.0,Natural Gas Internal Combustion Engine,NG,IC,6.0,2006.0,UT,13.0,0.059,0.118
16948,Hurricane City Power,Hurricane City Power,2.0,Natural Gas Internal Combustion Engine,NG,IC,5.0,2007.0,UT,12.0,0.059,0.118
16949,Hurricane City Power,Hurricane City Power,2.0,Natural Gas Internal Combustion Engine,NG,IC,5.0,2007.0,UT,12.0,0.059,0.118
16950,Southern California Edison Co,Solar Photovoltaic Project #48,0.5,Solar Photovoltaic,SUN,PV,2.0,2015.0,CA,4.0,0.0,0.0
16951,Southern California Edison Co,Solar Photovoltaic Project #48,0.5,Solar Photovoltaic,SUN,PV,2.0,2015.0,CA,4.0,0.0,0.0
16952,Southern California Edison Co,Solar Photovoltaic Project #48,0.5,Solar Photovoltaic,SUN,PV,2.0,2015.0,CA,4.0,0.0,0.0
16953,Southern California Edison Co,Solar Photovoltaic Project #48,0.5,Solar Photovoltaic,SUN,PV,2.0,2015.0,CA,4.0,0.0,0.0
16954,Southern California Edison Co,Solar Photovoltaic Project #48,0.5,Solar Photovoltaic,SUN,PV,2.0,2015.0,CA,4.0,0.0,0.0
16955,Southern California Edison Co,Solar Photovoltaic Project #48,0.5,Solar Photovoltaic,SUN,PV,2.0,2015.0,CA,4.0,0.0,0.0
16956,Southern California Edison Co,Solar Photovoltaic Project #48,0.5,Solar Photovoltaic,SUN,PV,2.0,2015.0,CA,4.0,0.0,0.0
16957,Southern California Edison Co,Solar Photovoltaic Project #48,0.5,Solar Photovoltaic,SUN,PV,2.0,2015.0,CA,4.0,0.0,0.0
16958,Southern California Edison Co,Solar Photovoltaic Project #48,0.5,Solar Photovoltaic,SUN,PV,2.0,2015.0,CA,4.0,0.0,0.0
16959,Southern California Edison Co,Solar Photovoltaic Project #48,0.5,Solar Photovoltaic,SUN,PV,2.0,2015.0,CA,4.0,0.0,0.0
16964,Kootenai Electric Cooperative Inc,Fighting Creek LFGTE Plant,1.6,Landfill Gas,LFG,IC,3.0,2012.0,ID,7.0,0.059,0.0944
16965,Kootenai Electric Cooperative Inc,Fighting Creek LFGTE Plant,1.6,Landfill Gas,LFG,IC,3.0,2012.0,ID,7.0,0.059,0.0944
16966,Southern Minnesota Mun P Agny,SMMPA Methane Energy Facility,1.6,Landfill Gas,LFG,IC,4.0,2012.0,MN,7.0,0.059,0.0944
16973,City of Moorhead - (MN),Centennial Generating Station,2.3,Petroleum Liquids,DFO,IC,8.0,2011.0,MN,8.0,0.08,0.184
16974,City of Moorhead - (MN),Centennial Generating Station,2.3,Petroleum Liquids,DFO,IC,8.0,2011.0,MN,8.0,0.08,0.184
16975,City of Moorhead - (MN),Centennial Generating Station,2.3,Petroleum Liquids,DFO,IC,8.0,2011.0,MN,8.0,0.08,0.184
16976,City of Moorhead - (MN),Centennial Generating Station,2.3,Petroleum Liquids,DFO,IC,8.0,2011.0,MN,8.0,0.08,0.184
16977,City of Moorhead - (MN),Centennial Generating Station,2.3,Petroleum Liquids,DFO,IC,8.0,2011.0,MN,8.0,0.08,0.184
17003,Golden Valley Elec Assn Inc,Eva Creek Wind,24.6,Onshore Wind Turbine,WND,WT,1.0,2013.0,AK,6.0,0.0,0.0
17011,Basin Electric Power Coop,Lonesome Creek Station,60.5,Natural Gas Fired Combustion Turbine,NG,GT,11.0,2013.0,ND,6.0,0.059,3.5694999999999997
17012,Basin Electric Power Coop,Lonesome Creek Station,60.5,Natural Gas Fired Combustion Turbine,NG,GT,1.0,2015.0,ND,4.0,0.059,3.5694999999999997
17013,Basin Electric Power Coop,Lonesome Creek Station,60.5,Natural Gas Fired Combustion Turbine,NG,GT,1.0,2015.0,ND,4.0,0.059,3.5694999999999997
17014,Basin Electric Power Coop,Lonesome Creek Station,60.5,Natural Gas Fired Combustion Turbine,NG,GT,5.0,2017.0,ND,2.0,0.059,3.5694999999999997
17015,Basin Electric Power Coop,Lonesome Creek Station,60.5,Natural Gas Fired Combustion Turbine,NG,GT,5.0,2017.0,ND,2.0,0.059,3.5694999999999997
17016,South Carolina Public Service Authority,Berkeley County Landfill,1.6,Landfill Gas,LFG,IC,2.0,2011.0,SC,8.0,0.059,0.0944
17017,South Carolina Public Service Authority,Berkeley County Landfill,1.6,Landfill Gas,LFG,IC,2.0,2011.0,SC,8.0,0.059,0.0944
17018,Missouri Jnt Muni.Pwr Elec. Ut. Comm.,Fredericktown Energy Center,13.8,Natural Gas Fired Combustion Turbine,NG,GT,6.0,2015.0,MO,4.0,0.059,0.8142
17019,Missouri Jnt Muni.Pwr Elec. Ut. Comm.,Fredericktown Energy Center,13.8,Natural Gas Fired Combustion Turbine,NG,GT,6.0,2015.0,MO,4.0,0.059,0.8142
17048,Plumas Sierra Rural Electric Coop,High Sierra Cogeneration Plant,3.0,Natural Gas Internal Combustion Engine,NG,IC,2.0,2010.0,CA,9.0,0.059,0.177
17049,Plumas Sierra Rural Electric Coop,High Sierra Cogeneration Plant,3.0,Natural Gas Internal Combustion Engine,NG,IC,2.0,2010.0,CA,9.0,0.059,0.177
17050,Northern California Power Agny,Lodi Energy Center,185.0,Natural Gas Fired Combined Cycle,NG,CT,11.0,2012.0,CA,7.0,0.059,10.915
17051,Northern California Power Agny,Lodi Energy Center,103.9,Natural Gas Fired Combined Cycle,NG,CA,11.0,2012.0,CA,7.0,0.059,6.1301
17052,Green Mountain Power Corp,Kingdom Community Wind,65.0,Onshore Wind Turbine,WND,WT,11.0,2012.0,VT,7.0,0.0,0.0
17053,"Black Hills Colorado Electric, LLC",Busch Ranch Wind Energy Farm,29.0,Onshore Wind Turbine,WND,WT,10.0,2012.0,CO,7.0,0.0,0.0
17059,Consumers Energy Co,Lake Winds Energy Park,100.8,Onshore Wind Turbine,WND,WT,11.0,2012.0,MI,7.0,0.0,0.0
17088,Arizona Public Service Co,Foothills Solar Plant,17.0,Solar Photovoltaic,SUN,PV,3.0,2013.0,AZ,6.0,0.0,0.0
17089,Arizona Public Service Co,Foothills Solar Plant,18.0,Solar Photovoltaic,SUN,PV,12.0,2013.0,AZ,6.0,0.0,0.0
17135,KCP&L Greater Missouri Operations Co,St Joseph Landfill Generating Station,1.6,Landfill Gas,LFG,IC,12.0,2011.0,MO,8.0,0.059,0.0944
17186,Imperial Irrigation District,Imperial Valley Solar Company 1 LLC,23.0,Solar Photovoltaic,SUN,PV,6.0,2012.0,CA,7.0,0.0,0.0
17208,"American Mun Power-Ohio, Inc",AMP Napoleon Solar Facility,3.5,Solar Photovoltaic,SUN,PV,9.0,2012.0,OH,7.0,0.0,0.0
17250,TDX North Slope Generating Inc.,TNSG South Plant,1.4,Natural Gas Internal Combustion Engine,NG,IC,9.0,2006.0,AK,13.0,0.059,0.08259999999999999
17251,TDX North Slope Generating Inc.,TNSG South Plant,0.8,Natural Gas Internal Combustion Engine,NG,IC,1.0,1992.0,AK,27.0,0.059,0.0472
17252,TDX North Slope Generating Inc.,TNSG South Plant,0.8,Natural Gas Internal Combustion Engine,NG,IC,1.0,1992.0,AK,27.0,0.059,0.0472
17253,TDX North Slope Generating Inc.,TNSG South Plant,1.4,Natural Gas Internal Combustion Engine,NG,IC,9.0,2006.0,AK,13.0,0.059,0.08259999999999999
17254,TDX North Slope Generating Inc.,TNSG South Plant,3.4,Natural Gas Internal Combustion Engine,NG,IC,10.0,2003.0,AK,16.0,0.059,0.20059999999999997
17257,DTE Electric Company,Echo Wind Park,49.6,Onshore Wind Turbine,WND,WT,1.0,2014.0,MI,5.0,0.0,0.0
17258,DTE Electric Company,Echo Wind Park,62.4,Onshore Wind Turbine,WND,WT,12.0,2014.0,MI,5.0,0.0,0.0
17259,DTE Electric Company,Echo Wind Park,50.0,Onshore Wind Turbine,WND,WT,12.0,2016.0,MI,3.0,0.0,0.0
17262,Wisconsin Electric Power Co,Rothschild Biomass Cogen Facility,57.5,Wood/Wood Waste Biomass,WDS,ST,11.0,2013.0,WI,6.0,0.07,4.025
17263,Southwestern Public Service Co,Quay County,27.0,Petroleum Liquids,DFO,GT,10.0,2013.0,NM,6.0,0.08,2.16
17297,PacifiCorp,Black Cap Solar Plant,2.0,Solar Photovoltaic,SUN,PV,10.0,2012.0,OR,7.0,0.0,0.0
17344,Tucson Electric Power Co,Prairie Fire,4.5,Solar Photovoltaic,SUN,PV,12.0,2012.0,AZ,7.0,0.0,0.0
17345,Seaside Heights Municipal Utility,Seaside Heights Power Plant,2.0,Petroleum Liquids,DFO,IC,9.0,2012.0,NJ,7.0,0.08,0.16
17346,Seaside Heights Municipal Utility,Seaside Heights Power Plant,2.0,Petroleum Liquids,DFO,IC,9.0,2012.0,NJ,7.0,0.08,0.16
17347,Seaside Heights Municipal Utility,Seaside Heights Power Plant,2.0,Petroleum Liquids,DFO,IC,9.0,2012.0,NJ,7.0,0.08,0.16
17397,Pacific Gas & Electric Co.,West Gates Solar Station,10.0,Solar Photovoltaic,SUN,PV,5.0,2013.0,CA,6.0,0.0,0.0
17415,Duke Energy Progress - (NC),Lee Combined Cycle Plant,180.0,Natural Gas Fired Combined Cycle,NG,CT,12.0,2012.0,NC,7.0,0.059,10.62
17416,Duke Energy Progress - (NC),Lee Combined Cycle Plant,180.0,Natural Gas Fired Combined Cycle,NG,CT,12.0,2012.0,NC,7.0,0.059,10.62
17417,Duke Energy Progress - (NC),Lee Combined Cycle Plant,180.0,Natural Gas Fired Combined Cycle,NG,CT,12.0,2012.0,NC,7.0,0.059,10.62
17418,Duke Energy Progress - (NC),Lee Combined Cycle Plant,380.0,Natural Gas Fired Combined Cycle,NG,CA,12.0,2012.0,NC,7.0,0.059,22.419999999999998
17421,NorthWestern Energy,Spion Kop Wind Farm,40.0,Onshore Wind Turbine,WND,WT,12.0,2012.0,MT,7.0,0.0,0.0
17442,City of Vineland - (NJ),Clayville,73.0,Natural Gas Fired Combustion Turbine,NG,GT,11.0,2015.0,NJ,4.0,0.059,4.3069999999999995
17443,Interstate Power and Light Co,Marshalltown Generating Station,222.7,Natural Gas Fired Combined Cycle,NG,CT,4.0,2017.0,IA,2.0,0.059,13.139299999999999
17444,Interstate Power and Light Co,Marshalltown Generating Station,222.7,Natural Gas Fired Combined Cycle,NG,CT,4.0,2017.0,IA,2.0,0.059,13.139299999999999
17445,Interstate Power and Light Co,Marshalltown Generating Station,260.5,Natural Gas Fired Combined Cycle,NG,CA,4.0,2017.0,IA,2.0,0.059,15.369499999999999
17467,City of Lowell - (MI),Chatham,3.6,Natural Gas Fired Combustion Turbine,NG,GT,12.0,2016.0,MI,3.0,0.059,0.2124
17468,City of Lowell - (MI),Chatham,3.7,Natural Gas Fired Combustion Turbine,NG,GT,9.0,2013.0,MI,6.0,0.059,0.2183
17469,Sunflower Electric Power Corp,Rubart,10.0,Natural Gas Internal Combustion Engine,NG,IC,9.0,2014.0,KS,5.0,0.059,0.59
17470,Sunflower Electric Power Corp,Rubart,10.0,Natural Gas Internal Combustion Engine,NG,IC,9.0,2014.0,KS,5.0,0.059,0.59
17471,Sunflower Electric Power Corp,Rubart,10.0,Natural Gas Internal Combustion Engine,NG,IC,9.0,2014.0,KS,5.0,0.059,0.59
17472,Sunflower Electric Power Corp,Rubart,10.0,Natural Gas Internal Combustion Engine,NG,IC,9.0,2014.0,KS,5.0,0.059,0.59
17473,Sunflower Electric Power Corp,Rubart,10.0,Natural Gas Internal Combustion Engine,NG,IC,9.0,2014.0,KS,5.0,0.059,0.59
17474,Sunflower Electric Power Corp,Rubart,10.0,Natural Gas Internal Combustion Engine,NG,IC,9.0,2014.0,KS,5.0,0.059,0.59
17475,Sunflower Electric Power Corp,Rubart,10.0,Natural Gas Internal Combustion Engine,NG,IC,9.0,2014.0,KS,5.0,0.059,0.59
17476,Sunflower Electric Power Corp,Rubart,10.0,Natural Gas Internal Combustion Engine,NG,IC,9.0,2014.0,KS,5.0,0.059,0.59
17477,Sunflower Electric Power Corp,Rubart,10.0,Natural Gas Internal Combustion Engine,NG,IC,9.0,2014.0,KS,5.0,0.059,0.59
17478,Sunflower Electric Power Corp,Rubart,10.0,Natural Gas Internal Combustion Engine,NG,IC,9.0,2014.0,KS,5.0,0.059,0.59
17479,Sunflower Electric Power Corp,Rubart,10.0,Natural Gas Internal Combustion Engine,NG,IC,9.0,2014.0,KS,5.0,0.059,0.59
17480,Sunflower Electric Power Corp,Rubart,10.0,Natural Gas Internal Combustion Engine,NG,IC,9.0,2014.0,KS,5.0,0.059,0.59
17481,Los Alamos County,Los Alamos PV Site,1.0,Solar Photovoltaic,SUN,PV,9.0,2012.0,NM,7.0,0.0,0.0
17482,Los Alamos County,Los Alamos PV Site,1.0,Batteries,MWH,BA,9.0,2012.0,NM,7.0,0.0,0.0
17483,Los Alamos County,Los Alamos PV Site,0.8,Batteries,MWH,BA,9.0,2012.0,NM,7.0,0.0,0.0
17484,Lockhart Power Co,Upper Pacolet Hydro,1.1,Conventional Hydroelectric,WAT,HY,2.0,2013.0,SC,6.0,0.0,0.0
17488,Virginia Electric & Power Co,Brunswick County Power Station,297.5,Natural Gas Fired Combined Cycle,NG,CT,4.0,2016.0,VA,3.0,0.059,17.5525
17489,Virginia Electric & Power Co,Brunswick County Power Station,297.5,Natural Gas Fired Combined Cycle,NG,CT,4.0,2016.0,VA,3.0,0.059,17.5525
17490,Virginia Electric & Power Co,Brunswick County Power Station,297.5,Natural Gas Fired Combined Cycle,NG,CT,4.0,2016.0,VA,3.0,0.059,17.5525
17491,Virginia Electric & Power Co,Brunswick County Power Station,579.7,Natural Gas Fired Combined Cycle,NG,CA,4.0,2016.0,VA,3.0,0.059,34.2023
17494,COT/Division of Water Reclamation,Bay View Cogeneration Facility,5.5,Landfill Gas,LFG,GT,1.0,2010.0,OH,9.0,0.059,0.3245
17495,COT/Division of Water Reclamation,Bay View Cogeneration Facility,6.5,Landfill Gas,LFG,ST,2.0,2011.0,OH,8.0,0.059,0.38349999999999995
17508,Portland General Electric Co,Port Westward Unit 2,18.8,Natural Gas Internal Combustion Engine,NG,IC,12.0,2014.0,OR,5.0,0.059,1.1092
17509,Portland General Electric Co,Port Westward Unit 2,18.8,Natural Gas Internal Combustion Engine,NG,IC,12.0,2014.0,OR,5.0,0.059,1.1092
17510,Portland General Electric Co,Port Westward Unit 2,18.8,Natural Gas Internal Combustion Engine,NG,IC,12.0,2014.0,OR,5.0,0.059,1.1092
17511,Portland General Electric Co,Port Westward Unit 2,18.8,Natural Gas Internal Combustion Engine,NG,IC,12.0,2014.0,OR,5.0,0.059,1.1092
17512,Portland General Electric Co,Port Westward Unit 2,18.8,Natural Gas Internal Combustion Engine,NG,IC,12.0,2014.0,OR,5.0,0.059,1.1092
17513,Portland General Electric Co,Port Westward Unit 2,18.8,Natural Gas Internal Combustion Engine,NG,IC,12.0,2014.0,OR,5.0,0.059,1.1092
17514,Portland General Electric Co,Port Westward Unit 2,18.8,Natural Gas Internal Combustion Engine,NG,IC,12.0,2014.0,OR,5.0,0.059,1.1092
17515,Portland General Electric Co,Port Westward Unit 2,18.8,Natural Gas Internal Combustion Engine,NG,IC,12.0,2014.0,OR,5.0,0.059,1.1092
17516,Portland General Electric Co,Port Westward Unit 2,18.8,Natural Gas Internal Combustion Engine,NG,IC,12.0,2014.0,OR,5.0,0.059,1.1092
17517,Portland General Electric Co,Port Westward Unit 2,18.8,Natural Gas Internal Combustion Engine,NG,IC,12.0,2014.0,OR,5.0,0.059,1.1092
17518,Portland General Electric Co,Port Westward Unit 2,18.8,Natural Gas Internal Combustion Engine,NG,IC,12.0,2014.0,OR,5.0,0.059,1.1092
17519,Portland General Electric Co,Port Westward Unit 2,18.8,Natural Gas Internal Combustion Engine,NG,IC,1.0,2015.0,OR,4.0,0.059,1.1092
17521,COT/Division of Water Reclamation,Bay View Backup Power Facility,2.0,Petroleum Liquids,DFO,IC,1.0,2007.0,OH,12.0,0.08,0.16
17522,COT/Division of Water Reclamation,Bay View Backup Power Facility,2.0,Natural Gas Internal Combustion Engine,NG,IC,1.0,2007.0,OH,12.0,0.059,0.118
17523,COT/Division of Water Reclamation,Bay View Backup Power Facility,2.0,Natural Gas Internal Combustion Engine,NG,IC,1.0,2007.0,OH,12.0,0.059,0.118
17524,COT/Division of Water Reclamation,Bay View Backup Power Facility,2.0,Natural Gas Internal Combustion Engine,NG,IC,1.0,2007.0,OH,12.0,0.059,0.118
17525,COT/Division of Water Reclamation,Bay View Backup Power Facility,2.0,Natural Gas Internal Combustion Engine,NG,IC,1.0,2007.0,OH,12.0,0.059,0.118
